t	x_inner	y_inner	v_inner	theta_inner	omega_inner	x_outer	y_outer	v_outer	theta_outer	omega_outer
61.61155	-11.13415342	-139.282258	330.1213394873986	3.2213625191606723	2.3223073082567645	-59.86662132	-54.13036826	277.70292634184074	3.977267749361426	1.6564349482364542
61.61989167	-13.73343182	-139.0956131	312.4039833779234	3.2400074390176603	2.235154334442365	-59.0221472	-52.26584705	245.37596773744647	3.9876264490179376	1.2418016604003017
61.62823333	-16.1213571	-138.7952169	288.52119749283	3.257226601991613	2.0642369712928144	-59.27587773	-50.70852516	189.1537591718746	4.004729903984539	2.050365870414631
61.636575	-18.49731215	-138.2146864	293.20857205852826	3.2746324344331996	2.0866124458994757	-58.87430565	-49.45576737	157.70779189316673	4.013715705530489	1.0772185360904412
61.64491667	-20.47726381	-138.3458782	237.8772225349742	3.2885407083119587	1.6673248736474717	-58.90579597	-48.49937043	114.71506600146293	4.023578759893641	1.1823836669578498
61.65325833	-22.28593665	-138.1088202	218.6785331649884	3.3015786084095877	1.5629862758288198	-59.01209579	-47.18510594	158.06881751167094	4.037901972076249	1.7170697658030722
61.6616	-24.17270863	-137.4090892	241.2400508662759	3.315728736578436	1.6963183833510767	-59.01761535	-46.41719736	92.05931383556299	4.045935768723677	0.9630921203341931
61.66994167	-25.79033047	-137.4258938	193.93108629371696	3.327102104548552	1.363440170866973	-60.62597229	-46.05892829	197.5356155837405	4.06269431803765	2.009016097972359
61.67828333	-27.38031206	-137.0339445	196.3133504129525	3.338802424102707	1.40263683177641	-61.65688085	-45.37983038	147.98999863069108	4.077904394359195	1.8233872300653127
61.686625	-28.29911164	-136.7182067	116.46785664608194	3.345698911457943	0.8267514005272197	-62.81326682	-44.95093107	147.85558883600828	4.0912512628797675	1.600023558900326
61.69496667	-29.60236858	-136.3571773	162.11850146065	3.3553697364288504	1.1593391935796238	-63.70661036	-44.61936541	114.23246613145477	4.10140245022607	1.2169250697165432
61.70330833	-30.42929441	-135.9850912	108.70527453217963	3.3617354298859174	0.763120704640039	-65.13407819	-44.38898916	173.33939754968577	4.114186122097239	1.5325093412067
61.71165	-31.26763893	-135.9986211	100.51388885825372	3.3675769302072176	0.7002794789652549	-66.71510137	-44.43851762	189.62615097791723	4.124783058540842	1.270361503584181
61.71999167	-31.77042401	-136.1401294	62.6156734982189	3.3708551944450105	0.3929985527829368	-68.61237122	-44.55879783	227.90145104256007	4.136415945022011	1.3945512686511086
61.72833333	-32.09531265	-136.0291258	41.15828916779432	3.373299415753213	0.2930137776177359	-70.69063274	-44.7938427	250.73075463930226	4.147586307740083	1.3391054919611305
61.736675	-32.19486101	-136.1760834	21.278767541090204	3.3737506468945453	0.054093621700723155	-72.71979903	-45.2968937	250.62035471563274	4.155303869093025	0.9251818104698764
61.74501667	-32.25899158	-136.0883153	13.031117883735982	3.3743412655408074	0.07080340582426313	-74.98386683	-46.14757252	289.94272268823767	4.160698648785873	0.646726577873245
61.75335833	-32.18730644	-136.2045381	16.369905086948595	3.3736513392829313	-0.08270850860334497	-77.54487294	-47.32893353	338.1039964845148	4.164399369284392	0.4436431715652778
61.7617	-31.83752757	-136.4026203	48.18848106353317	3.370895847395718	-0.3303285657683917	-80.64596368	-48.81254199	412.11305816734966	4.168103854911106	0.4440940035644958
61.77004167	-31.41338798	-136.4686208	51.45780807639614	3.3678392344739896	-0.36642697705955773	-82.96645232	-50.32719216	332.1961515370655	4.167132937920453	-0.116393598722183
61.77838333	-30.30304408	-136.4272637	133.20056790215745	3.3601629301049036	-0.920237023456559	-85.95042678	-52.3893208	434.8278371674636	4.164991942244963	-0.25666302336591296
61.786725	-29.52086837	-136.8841522	108.59215362259266	3.35400258386076	-0.7385027511449702	-88.74305169	-54.50069204	419.69399243037566	4.161636965727863	-0.4021948263477093
